osm_id,name,highway,longitude,latitude
2954556,Stefana Żeromskiego,tertiary,20.036068,50.0794004
2954556,Stefana Żeromskiego,tertiary,20.0361342,50.0793801
2954556,Stefana Żeromskiego,tertiary,20.036203,50.0793656
2954556,Stefana Żeromskiego,tertiary,20.0362563,50.0793579
2954556,Stefana Żeromskiego,tertiary,20.0362942,50.0793525
2954556,Stefana Żeromskiego,tertiary,20.036462,50.0793221
2954556,Stefana Żeromskiego,tertiary,20.0373332,50.0792046
4576181,NA,motorway,19.8078345,50.0882065
4576181,NA,motorway,19.8071766,50.0878812
4576181,NA,motorway,19.8065982,50.0876133
4757978,NA,motorway,19.8081242,50.0839663
4757978,NA,motorway,19.808136,50.0838617
4757978,NA,motorway,19.8081398,50.0836242
4757978,NA,motorway,19.8080782,50.0820323
4757978,NA,motorway,19.8080715,50.0816844
4757978,NA,motorway,19.8080794,50.0812506
4757978,NA,motorway,19.8080997,50.0809226
4757978,NA,motorway,19.8081503,50.0804444
4757978,NA,motorway,19.8082342,50.0799387
4757978,NA,motorway,19.8083128,50.0795512
4757978,NA,motorway,19.8084268,50.0790776
4757978,NA,motorway,19.8085426,50.0786282
4757981,Księcia Józefa,tertiary,19.9065832,50.0503568
4757981,Księcia Józefa,tertiary,19.9065104,50.0503337
4757981,Księcia Józefa,tertiary,19.9062762,50.0501938
4757981,Księcia Józefa,tertiary,19.9058877,50.0499083
4758409,Księcia Józefa,tertiary,19.9058877,50.0499083
4758409,Księcia Józefa,tertiary,19.9056229,50.0496759
4758409,Księcia Józefa,tertiary,19.9056009,50.0496469
4758410,Księcia Józefa,tertiary,19.9058877,50.0499083
4758410,Księcia Józefa,tertiary,19.9052312,50.0495059
4758410,Księcia Józefa,tertiary,19.9051615,50.049471
4758410,Księcia Józefa,tertiary,19.9050859,50.0494393
4758410,Księcia Józefa,tertiary,19.9049526,50.0493933
4758410,Księcia Józefa,tertiary,19.9047664,50.0493462
4758410,Księcia Józefa,tertiary,19.9045801,50.0493094
4758410,Księcia Józefa,tertiary,19.9045122,50.0492959
4758410,Księcia Józefa,tertiary,19.9042668,50.0492459
4758410,Księcia Józefa,tertiary,19.9041208,50.0491893
4908479,Aleja generała Władysława Andersa,primary,20.0197103,50.0845068
4908479,Aleja generała Władysława Andersa,primary,20.0201669,50.0844029
4908479,Aleja generała Władysława Andersa,primary,20.0202617,50.0843805
4908479,Aleja generała Władysława Andersa,primary,20.020511,50.0843201
4908479,Aleja generała Władysława Andersa,primary,20.0206514,50.0842804
4908479,Aleja generała Władysława Andersa,primary,20.0208543,50.0842195
4908479,Aleja generała Władysława Andersa,primary,20.020934,50.0841938
4908479,Aleja generała Władysława Andersa,primary,20.0210071,50.0841667
4908479,Aleja generała Władysława Andersa,primary,20.0211315,50.0841132
4910494,Kocmyrzowska,secondary,20.0287377,50.0800336
4910494,Kocmyrzowska,secondary,20.0288176,50.0800632
4910494,Kocmyrzowska,secondary,20.0289052,50.0800994
4910494,Kocmyrzowska,secondary,20.0290655,50.0801752
4910494,Kocmyrzowska,secondary,20.0311496,50.0812963
4910494,Kocmyrzowska,secondary,20.0313549,50.0814068
4910494,Kocmyrzowska,secondary,20.0316809,50.081567
4910495,Kocmyrzowska,secondary,20.032364,50.0822019
4910495,Kocmyrzowska,secondary,20.0321905,50.0821024
4910495,Kocmyrzowska,secondary,20.0319752,50.0819819
4910495,Kocmyrzowska,secondary,20.0309703,50.0814362
4910495,Kocmyrzowska,secondary,20.0296262,50.0807103
4910495,Kocmyrzowska,secondary,20.0294763,50.0806345
5095909,Zakopiańska,primary,19.9169717,49.9920216
5095909,Zakopiańska,primary,19.91627,49.9906495
5095912,Borkowska,tertiary,19.9050619,50.0071021
5095912,Borkowska,tertiary,19.9051633,50.0070151
5095912,Borkowska,tertiary,19.9052261,50.0068854
5095912,Borkowska,tertiary,19.9055227,50.0062976
5095912,Borkowska,tertiary,19.9056363,50.0060653
5095912,Borkowska,tertiary,19.9057326,50.0058403
5095912,Borkowska,tertiary,19.9057669,50.0057154
5095912,Borkowska,tertiary,19.9057868,50.0055858
5095912,Borkowska,tertiary,19.9058035,50.0054458
5095912,Borkowska,tertiary,19.9058081,50.005093
5095912,Borkowska,tertiary,19.9058127,50.0048639
5095912,Borkowska,tertiary,19.9058139,50.0047563
5095912,Borkowska,tertiary,19.9058165,50.0045558
5095912,Borkowska,tertiary,19.9058178,50.0044011
5095912,Borkowska,tertiary,19.9058222,50.0040984
5095912,Borkowska,tertiary,19.9058212,50.0037599
5095912,Borkowska,tertiary,19.9058027,50.0036258
5095912,Borkowska,tertiary,19.9057763,50.0035273
5095912,Borkowska,tertiary,19.9056175,50.0032553
5095912,Borkowska,tertiary,19.9055068,50.0030723
5095912,Borkowska,tertiary,19.9053803,50.0028574
5095912,Borkowska,tertiary,19.905041,50.0023082
5095912,Borkowska,tertiary,19.9046989,50.0017375
5095912,Borkowska,tertiary,19.9045499,50.0014813
5095912,Borkowska,tertiary,19.9044943,50.0013875
5095973,Marii Konopnickiej,primary,19.9321545,50.0494357
5095973,Marii Konopnickiej,primary,19.9318085,50.0498781
5095973,Marii Konopnickiej,primary,19.9313979,50.0503269
5095973,Marii Konopnickiej,primary,19.9312359,50.0505258
5095978,Józefa Dietla,tertiary,19.9356151,50.0499654
5095978,Józefa Dietla,tertiary,19.9357854,50.050012
5095978,Józefa Dietla,tertiary,19.9359565,50.0500532
5095979,Tadeusza Ptaszyckiego,primary,20.0670627,50.0680403
5095979,Tadeusza Ptaszyckiego,primary,20.0669683,50.0680573
5095979,Tadeusza Ptaszyckiego,primary,20.0668712,50.0680703
5095979,Tadeusza Ptaszyckiego,primary,20.0667718,50.0680821
5095979,Tadeusza Ptaszyckiego,primary,20.0666468,50.0680909
5095979,Tadeusza Ptaszyckiego,primary,20.0665192,50.0680953
5095979,Tadeusza Ptaszyckiego,primary,20.0664149,50.0680947
5095979,Tadeusza Ptaszyckiego,primary,20.0663245,50.068092
5095979,Tadeusza Ptaszyckiego,primary,20.0662264,50.0680859
5095979,Tadeusza Ptaszyckiego,primary,20.0661066,50.0680757
5095979,Tadeusza Ptaszyckiego,primary,20.0659596,50.0680603
5095979,Tadeusza Ptaszyckiego,primary,20.0658286,50.0680413
5095979,Tadeusza Ptaszyckiego,primary,20.0656315,50.0680123
6227984,Jasnogórska,primary,19.891865,50.0959318
6227984,Jasnogórska,primary,19.8915672,50.0964294
6227984,Jasnogórska,primary,19.8914433,50.0966762
6228182,Częstochowska,primary,19.8710206,50.114402
6228182,Częstochowska,primary,19.8718256,50.113644
6228182,Częstochowska,primary,19.871849,50.1136227
6228200,Jasnogórska,primary,19.8917385,50.095894
6228200,Jasnogórska,primary,19.892352,50.0948397
6230457,Rondo Stanisława Barei,tertiary,19.973678,50.0886212
6230457,Rondo Stanisława Barei,tertiary,19.9737503,50.0886323
6230457,Rondo Stanisława Barei,tertiary,19.9739083,50.0886916
7953725,Aleja generała Władysława Andersa,primary,20.0254505,50.0812186
7953725,Aleja generała Władysława Andersa,primary,20.0248075,50.0817107
7953725,Aleja generała Władysława Andersa,primary,20.0236798,50.0825701
7953785,Księcia Józefa,secondary,19.9015567,50.0488
7953785,Księcia Józefa,secondary,19.9018929,50.0488182
7953785,Księcia Józefa,secondary,19.9021172,50.0488249
7953785,Księcia Józefa,secondary,19.9023581,50.0488362
7953785,Księcia Józefa,secondary,19.9025581,50.048852
7953785,Księcia Józefa,secondary,19.9027519,50.0488704
7953786,Aleja 3 Maja,tertiary,19.9245131,50.0592471
7953786,Aleja 3 Maja,tertiary,19.9243494,50.0592698
7953786,Aleja 3 Maja,tertiary,19.9242142,50.0592683
7953786,Aleja 3 Maja,tertiary,19.9240275,50.0592771
13889573,Zakopiańska,primary,19.9155608,49.9893542
13889573,Zakopiańska,primary,19.9155068,49.9892512
13889573,Zakopiańska,primary,19.9152115,49.9886883
19793252,NA,motorway,19.8020216,50.0856686
19793252,NA,motorway,19.8021591,50.0857169
19793252,NA,motorway,19.802679,50.0858998
19793252,NA,motorway,19.8034373,50.0861732
19793252,NA,motorway,19.8043698,50.0865365
19793303,NA,motorway,19.8103163,50.0723428
19793303,NA,motorway,19.8099407,50.0738245
19793335,NA,motorway,19.804908,50.0870953
19793335,NA,motorway,19.8046231,50.0871692
19793335,NA,motorway,19.8043987,50.0872214
19793335,NA,motorway,19.8042071,50.0872584
19793335,NA,motorway,19.8040008,50.0872905
19793335,NA,motorway,19.8037845,50.0873162
19793335,NA,motorway,19.8035984,50.087332
19793335,NA,motorway,19.803425,50.0873416
19793335,NA,motorway,19.8031804,50.0873427
19793336,NA,motorway,19.80555,50.0868816
19793336,NA,motorway,19.8052642,50.0869858
19793336,NA,motorway,19.8050732,50.0870458
19793336,NA,motorway,19.804908,50.0870953
19793409,Krakowska,tertiary,19.7978969,50.0841829
19793409,Krakowska,tertiary,19.7976266,50.0842666
19793409,Krakowska,tertiary,19.7971297,50.0844204
19793409,Krakowska,tertiary,19.7967796,50.0845356
19793410,Krakowska,tertiary,19.7967796,50.0845356
19793410,Krakowska,tertiary,19.7966902,50.084562
19793410,Krakowska,tertiary,19.7963014,50.0846768
19793410,Krakowska,tertiary,19.7962123,50.084702
19793410,Krakowska,tertiary,19.796118,50.0847264
19793410,Krakowska,tertiary,19.7960166,50.0847491
19793410,Krakowska,tertiary,19.7959145,50.0847701
19793410,Krakowska,tertiary,19.7956941,50.0848073
19793410,Krakowska,tertiary,19.7955237,50.0848299
19793410,Krakowska,tertiary,19.7953813,50.0848443
19793410,Krakowska,tertiary,19.7951873,50.0848608
19793416,NA,motorway,19.8080228,50.0848707
19793416,NA,motorway,19.8079602,50.0849879
19793416,NA,motorway,19.8078885,50.0851073
19793416,NA,motorway,19.8077468,50.085323
19793451,Balicka,tertiary,19.8910873,50.0811556
19793451,Balicka,tertiary,19.8907772,50.0812183
19793451,Balicka,tertiary,19.8901718,50.0813406
19793452,Krakowska,tertiary,19.8246842,50.0915584
19793452,Krakowska,tertiary,19.8252713,50.0918232
19793452,Krakowska,tertiary,19.8253539,50.0918608
19793452,Krakowska,tertiary,19.8254764,50.0919129
19793452,Krakowska,tertiary,19.8256278,50.0919674
19793452,Krakowska,tertiary,19.825725,50.0919922
19793452,Krakowska,tertiary,19.8258355,50.0920164
19793452,Krakowska,tertiary,19.8259459,50.0920295
19793452,Krakowska,tertiary,19.8262052,50.0920372
19793452,Krakowska,tertiary,19.8263051,50.0920275
19793452,Krakowska,tertiary,19.8264328,50.0920068
19793452,Krakowska,tertiary,19.8266647,50.0919693
19793452,Krakowska,tertiary,19.8268299,50.0919356
19793452,Krakowska,tertiary,19.8269394,50.0919133
19793452,Krakowska,tertiary,19.8271641,50.0918674
19793452,Krakowska,tertiary,19.8272787,50.0918448
19793452,Krakowska,tertiary,19.8276039,50.0917734
19796385,NA,motorway,19.8101637,50.0723048
19796385,NA,motorway,19.8102449,50.0719808
19796385,NA,motorway,19.8103429,50.0714935
19796389,NA,motorway,19.8104957,50.0715311
19796389,NA,motorway,19.8103965,50.0720198
19796389,NA,motorway,19.8103163,50.0723428
19801103,Bronowicka,tertiary,19.8923731,50.0808963
19801103,Bronowicka,tertiary,19.8923285,50.0809053
19801286,Jesionowa,tertiary,19.8767855,50.0704809
19801286,Jesionowa,tertiary,19.8768504,50.0705347
19801286,Jesionowa,tertiary,19.8769565,50.070568
19801528,Wrocławska,tertiary,19.9153255,50.0816936
19801528,Wrocławska,tertiary,19.9153549,50.0818495
19801536,Wrocławska,tertiary,19.9153549,50.0818495
19801536,Wrocławska,tertiary,19.915423,50.0822108
19801540,Wrocławska,tertiary,19.915423,50.0822108
19801540,Wrocławska,tertiary,19.9154562,50.0823872
19801546,Józefa Wybickiego,tertiary,19.9171377,50.082406400000004
19801546,Józefa Wybickiego,tertiary,19.9172555,50.0824075
19801546,Józefa Wybickiego,tertiary,19.9178456,50.0824076
19801546,Józefa Wybickiego,tertiary,19.9181795,50.0824089
19801546,Józefa Wybickiego,tertiary,19.9184223,50.0824107
19801546,Józefa Wybickiego,tertiary,19.9186062,50.0824105
19801546,Józefa Wybickiego,tertiary,19.9188779,50.0824115
19801546,Józefa Wybickiego,tertiary,19.9191099,50.0824171
19801546,Józefa Wybickiego,tertiary,19.9192299,50.0824241
19801546,Józefa Wybickiego,tertiary,19.9193406,50.0824355
19801546,Józefa Wybickiego,tertiary,19.9195086,50.0824565
19801546,Józefa Wybickiego,tertiary,19.9196584,50.0824791
19801546,Józefa Wybickiego,tertiary,19.9198326,50.0825109
19801546,Józefa Wybickiego,tertiary,19.9199915,50.0825429
19801546,Józefa Wybickiego,tertiary,19.9201311,50.0825779
19801546,Józefa Wybickiego,tertiary,19.9202852,50.0826226
19801546,Józefa Wybickiego,tertiary,19.9214412,50.0829869
19801546,Józefa Wybickiego,tertiary,19.921614,50.0830405
19801546,Józefa Wybickiego,tertiary,19.9226442,50.0833653
19801546,Józefa Wybickiego,tertiary,19.922846,50.0834339
19801546,Józefa Wybickiego,tertiary,19.9229724,50.083477
19801610,Wojciecha Weissa,tertiary,19.9083157,50.0833678
19801610,Wojciecha Weissa,tertiary,19.9083206,50.0835004
19801610,Wojciecha Weissa,tertiary,19.9083355,50.0838368
19801610,Wojciecha Weissa,tertiary,19.9083546,50.0841741
19801610,Wojciecha Weissa,tertiary,19.9084206,50.0843874
19801610,Wojciecha Weissa,tertiary,19.9088449,50.0852735
19801610,Wojciecha Weissa,tertiary,19.9089568,50.0855108
19801610,Wojciecha Weissa,tertiary,19.909179,50.0860114
19801610,Wojciecha Weissa,tertiary,19.9092148,50.0861374
19801632,Walerego Eliasza Radzikowskiego,tertiary,19.9105948,50.0828575
19801632,Walerego Eliasza Radzikowskiego,tertiary,19.9103788,50.082889
19801632,Walerego Eliasza Radzikowskiego,tertiary,19.9102259,50.0829134
19801632,Walerego Eliasza Radzikowskiego,tertiary,19.9101165,50.0829337
19801632,Walerego Eliasza Radzikowskiego,tertiary,19.9100252,50.0829543
19801632,Walerego Eliasza Radzikowskiego,tertiary,19.9099533,50.0829767
19801632,Walerego Eliasza Radzikowskiego,tertiary,19.9098798,50.0830022
19801632,Walerego Eliasza Radzikowskiego,tertiary,19.9096522,50.0830937
19801632,Walerego Eliasza Radzikowskiego,tertiary,19.9095747,50.0831264
19801632,Walerego Eliasza Radzikowskiego,tertiary,19.9094412,50.0831779
19801781,Wojciecha Weissa,tertiary,19.909474,50.0873102
19801781,Wojciecha Weissa,tertiary,19.9094303,50.0874389
19801781,Wojciecha Weissa,tertiary,19.9094103,50.0875328
19801781,Wojciecha Weissa,tertiary,19.9093947,50.087646
19801781,Wojciecha Weissa,tertiary,19.90941,50.0877196
19801868,Aleja generała Władysława Andersa,primary,20.0272759,50.0792427
19801868,Aleja generała Władysława Andersa,primary,20.0275598,50.0792141
19801868,Aleja generała Władysława Andersa,primary,20.027608,50.0792079
19801868,Aleja generała Władysława Andersa,primary,20.0276559,50.079199
19801868,Aleja generała Władysława Andersa,primary,20.0276948,50.0791878
19801868,Aleja generała Władysława Andersa,primary,20.0277288,50.0791754
19801868,Aleja generała Władysława Andersa,primary,20.0277602,50.0791608
19801868,Aleja generała Władysława Andersa,primary,20.0278051,50.0791332
19801868,Aleja generała Władysława Andersa,primary,20.0281302,50.0788845
19801868,Aleja generała Władysława Andersa,primary,20.028252,50.0787929
19801868,Aleja generała Władysława Andersa,primary,20.02837,50.0787074
19801868,Aleja generała Władysława Andersa,primary,20.0286421,50.0785204
19801868,Aleja generała Władysława Andersa,primary,20.028715300000002,50.0784678
19801868,Aleja generała Władysława Andersa,primary,20.0289495,50.0782885
19801868,Aleja generała Władysława Andersa,primary,20.0291895,50.0780988
19801868,Aleja generała Władysława Andersa,primary,20.0292923,50.0780208
19801869,Rondo Kocmyrzowskie imienia księdza Józefa Gorzelanego,primary,20.0272759,50.0792427
19801869,Rondo Kocmyrzowskie imienia księdza Józefa Gorzelanego,primary,20.0274145,50.0792609
19801869,Rondo Kocmyrzowskie imienia księdza Józefa Gorzelanego,primary,20.0275117,50.0792772
19801869,Rondo Kocmyrzowskie imienia księdza Józefa Gorzelanego,primary,20.0276441,50.0793075
19801869,Rondo Kocmyrzowskie imienia księdza Józefa Gorzelanego,primary,20.0277051,50.0793272
19801869,Rondo Kocmyrzowskie imienia księdza Józefa Gorzelanego,primary,20.0277463,50.0793482
19801869,Rondo Kocmyrzowskie imienia księdza Józefa Gorzelanego,primary,20.0277826,50.0793753
19803311,Aleja Solidarności,tertiary,20.0567108,50.0773904
19803311,Aleja Solidarności,tertiary,20.0562383,50.0772665
19803311,Aleja Solidarności,tertiary,20.0558612,50.0771764
19803311,Aleja Solidarności,tertiary,20.0551093,50.0769776
19803311,Aleja Solidarności,tertiary,20.0539162,50.0766601
19803311,Aleja Solidarności,tertiary,20.0537095,50.0766083
19803311,Aleja Solidarności,tertiary,20.0532602,50.0765366
19803315,Aleja Przyjaźni,tertiary,20.0424239,50.0736281
19803315,Aleja Przyjaźni,tertiary,20.0423485,50.0737456
19803315,Aleja Przyjaźni,tertiary,20.0423074,50.0738046
19803315,Aleja Przyjaźni,tertiary,20.0419368,50.0743397
19803315,Aleja Przyjaźni,tertiary,20.0419135,50.074367
19803315,Aleja Przyjaźni,tertiary,20.0418881,50.0743892
19803315,Aleja Przyjaźni,tertiary,20.0418676,50.0744031
19803315,Aleja Przyjaźni,tertiary,20.04184,50.0744177
19803315,Aleja Przyjaźni,tertiary,20.0418109,50.0744304
19803315,Aleja Przyjaźni,tertiary,20.0417735,50.074445
19803315,Aleja Przyjaźni,tertiary,20.0417335,50.0744572
19803315,Aleja Przyjaźni,tertiary,20.0416838,50.0744687
19803315,Aleja Przyjaźni,tertiary,20.0416126,50.0744816
19803381,Aleja Jana Pawła II,secondary,20.017788,50.0731202
19803381,Aleja Jana Pawła II,secondary,20.0179265,50.073117
19803381,Aleja Jana Pawła II,secondary,20.0181948,50.0731095
19803388,Plac Centralny imienia Ronalda Reagana,primary,20.0377685,50.0713751
19803388,Plac Centralny imienia Ronalda Reagana,primary,20.0378081,50.0714485
19803388,Plac Centralny imienia Ronalda Reagana,primary,20.0378279,50.0714813
19803388,Plac Centralny imienia Ronalda Reagana,primary,20.0378618,50.07154
19803398,Rondo Czyżyńskie,secondary,20.0169539,50.0732034
19803398,Rondo Czyżyńskie,secondary,20.01709,50.0731701
19803398,Rondo Czyżyńskie,secondary,20.0171947,50.0731505
19803398,Rondo Czyżyńskie,secondary,20.0172506,50.0731435
19803398,Rondo Czyżyńskie,secondary,20.0172698,50.0731409
19803398,Rondo Czyżyńskie,secondary,20.0173009,50.0731372
19803398,Rondo Czyżyńskie,secondary,20.0173236,50.0731351
19803398,Rondo Czyżyńskie,secondary,20.0173394,50.0731344
19803398,Rondo Czyżyńskie,secondary,20.0174406,50.0731325
19803398,Rondo Czyżyńskie,secondary,20.017788,50.0731202
19803399,Rondo Mogilskie,primary,19.9587982,50.0653155
19803399,Rondo Mogilskie,primary,19.9589579,50.0652989
19803404,Bieńczycka,secondary,20.0181793,50.0740476
19803404,Bieńczycka,secondary,20.0182215,50.074114
19803404,Bieńczycka,secondary,20.0182577,50.0741658
19803404,Bieńczycka,secondary,20.0183017,50.074218
19803404,Bieńczycka,secondary,20.0183668,50.0742866
19803404,Bieńczycka,secondary,20.018464,50.0743794
19803461,Aleja Jana Pawła II,secondary,20.0171603,50.0738033
19803461,Aleja Jana Pawła II,secondary,20.0169137,50.0737865
19803461,Aleja Jana Pawła II,secondary,20.016633,50.0737726
19803498,Lubicz,tertiary,19.9584938,50.0658157
19803498,Lubicz,tertiary,19.9584752,50.065771
19803498,Lubicz,tertiary,19.9584497,50.0657182
19803498,Lubicz,tertiary,19.9584152,50.0656586
19803498,Lubicz,tertiary,19.9583848,50.0656265
19803498,Lubicz,tertiary,19.9583384,50.0655985
19803498,Lubicz,tertiary,19.9582965,50.0655802
19803498,Lubicz,tertiary,19.95824,50.0655673
19803498,Lubicz,tertiary,19.9581748,50.0655632
19803498,Lubicz,tertiary,19.9581133,50.0655646
19803498,Lubicz,tertiary,19.9579428,50.065571
19803498,Lubicz,tertiary,19.9574673,50.0656205
19803498,Lubicz,tertiary,19.9572705,50.0656355
19803498,Lubicz,tertiary,19.9571937,50.065638
19803498,Lubicz,tertiary,19.9570532,50.0656407
19803664,Gustawa Herlinga-Grudzińskiego,primary,19.9616035,50.051328
19803664,Gustawa Herlinga-Grudzińskiego,primary,19.9617021,50.0511806
19803664,Gustawa Herlinga-Grudzińskiego,primary,19.9617981,50.0510566
19803664,Gustawa Herlinga-Grudzińskiego,primary,19.9618792,50.0509569
19803666,Most Kotlarski,primary,19.9602111,50.05346
19803666,Most Kotlarski,primary,19.9605632,50.0529223
19803666,Most Kotlarski,primary,19.9610903,50.0521175
19803666,Most Kotlarski,primary,19.9616035,50.051328
19803682,Stanisława Klimeckiego,primary,19.9733089,50.0454556
19803682,Stanisława Klimeckiego,primary,19.9732187,50.0455333
19803682,Stanisława Klimeckiego,primary,19.973125,50.0456022
19803682,Stanisława Klimeckiego,primary,19.9729554,50.0457146
19803682,Stanisława Klimeckiego,primary,19.972779,50.045827
19803682,Stanisława Klimeckiego,primary,19.9725486,50.0459745
19803682,Stanisława Klimeckiego,primary,19.9723264,50.0461167
19803682,Stanisława Klimeckiego,primary,19.9720118,50.0463158
19803682,Stanisława Klimeckiego,primary,19.97115,50.0468677
19803688,Most Kotlarski,primary,19.96185,50.051378
19803688,Most Kotlarski,primary,19.9613086,50.0521923
19803688,Most Kotlarski,primary,19.9604465,50.0535238
19803701,Podgórska,tertiary,19.9449083,50.0463712
19803701,Podgórska,tertiary,19.9453514,50.0465451
19803701,Podgórska,tertiary,19.9460069,50.0468173
19803701,Podgórska,tertiary,19.9464067,50.0469818
19803788,Solna,tertiary,19.953755,50.0477295
19803788,Solna,tertiary,19.9537414,50.0477706
19803788,Solna,tertiary,19.9537026,50.0478424
19803788,Solna,tertiary,19.9535992,50.0480023
19803788,Solna,tertiary,19.9535777,50.0480453
19803788,Solna,tertiary,19.9535652,50.0480879
19803788,Solna,tertiary,19.9535593,50.0481255
19803788,Solna,tertiary,19.9535586,50.0481741
19803788,Solna,tertiary,19.9535654,50.0482148
19803788,Solna,tertiary,19.9535808,50.0482562
19803788,Solna,tertiary,19.9535978,50.0482847
19842465,Marii Konopnickiej,primary,19.9309465,50.0508705
19842465,Marii Konopnickiej,primary,19.9302652,50.0517218
19843349,Warszawska,tertiary,19.943999,50.0732702
19843349,Warszawska,tertiary,19.943793,50.0732659
19843349,Warszawska,tertiary,19.9437345,50.0732697
19843349,Warszawska,tertiary,19.9436855,50.0732763
19843349,Warszawska,tertiary,19.9436352,50.073289
19843349,Warszawska,tertiary,19.9435744,50.0733075
19843349,Warszawska,tertiary,19.9435292,50.0733287
19843349,Warszawska,tertiary,19.9434873,50.0733571
19843349,Warszawska,tertiary,19.9434632,50.0733782
19843349,Warszawska,tertiary,19.9434222,50.0734239
19843349,Warszawska,tertiary,19.9433963,50.0734744
19843349,Warszawska,tertiary,19.943388,50.0735114
19843349,Warszawska,tertiary,19.9433872,50.0735706
19843349,Warszawska,tertiary,19.943407,50.0736306
19843349,Warszawska,tertiary,19.9434328,50.0736724
19843349,Warszawska,tertiary,19.9434889,50.0737225
19843349,Warszawska,tertiary,19.9435566,50.0737575
19843349,Warszawska,tertiary,19.9436186,50.0737775
19843349,Warszawska,tertiary,19.943714,50.0737929
19843349,Warszawska,tertiary,19.9438038,50.0737966
19843349,Warszawska,tertiary,19.9438869,50.0737923
19843349,Warszawska,tertiary,19.9439706,50.0737754
19843349,Warszawska,tertiary,19.9440303,50.0737533
19843349,Warszawska,tertiary,19.944081,50.0737272
19843349,Warszawska,tertiary,19.9441337,50.0736951
19843349,Warszawska,tertiary,19.944167,50.0736648
19843349,Warszawska,tertiary,19.9442018,50.0736248
19843349,Warszawska,tertiary,19.944235,50.0735723
19843572,Aleja 29 Listopada,primary,19.9463765,50.0747118
19843572,Aleja 29 Listopada,primary,19.9463005,50.0746016
19843572,Aleja 29 Listopada,primary,19.9462447,50.0745271
19843572,Aleja 29 Listopada,primary,19.9461522,50.0744116
19843572,Aleja 29 Listopada,primary,19.9460792,50.0743311
19843572,Aleja 29 Listopada,primary,19.9459637,50.0742149
19843572,Aleja 29 Listopada,primary,19.9458513,50.0741167
19843572,Aleja 29 Listopada,primary,19.9457515,50.0740342
19843572,Aleja 29 Listopada,primary,19.945658,50.0739648
19843572,Aleja 29 Listopada,primary,19.9455714,50.0739043
19843572,Aleja 29 Listopada,primary,19.945473,50.0738404
19843572,Aleja 29 Listopada,primary,19.9453854,50.0737872
19843572,Aleja 29 Listopada,primary,19.9453022,50.0737399
19843572,Aleja 29 Listopada,primary,19.9451475,50.0736585
19843572,Aleja 29 Listopada,primary,19.9450316,50.0736034
19843572,Aleja 29 Listopada,primary,19.9449231,50.0735544
19843572,Aleja 29 Listopada,primary,19.9447465,50.0734821
19843572,Aleja 29 Listopada,primary,19.9446056,50.073432
19843572,Aleja 29 Listopada,primary,19.9444971,50.073396
19843572,Aleja 29 Listopada,primary,19.9444231,50.0733725
19843572,Aleja 29 Listopada,primary,19.9443369,50.0733472
19843572,Aleja 29 Listopada,primary,19.9442265,50.073318
19843572,Aleja 29 Listopada,primary,19.9441287,50.0732966
19843581,Aleja 29 Listopada,primary,19.9441766,50.0732298
19843581,Aleja 29 Listopada,primary,19.9443388,50.0732715
19843581,Aleja 29 Listopada,primary,19.9444807,50.0733127
19843581,Aleja 29 Listopada,primary,19.944658,50.0733697
19843581,Aleja 29 Listopada,primary,19.9448302,50.0734331
19843581,Aleja 29 Listopada,primary,19.9449607,50.0734875
19843589,Aleja 29 Listopada,primary,19.9464758,50.0746843
19843589,Aleja 29 Listopada,primary,19.9467326,50.0750488
19843701,Warszawska,tertiary,19.9419744,50.0730899
19843701,Warszawska,tertiary,19.9423395,50.0730219
19843701,Warszawska,tertiary,19.9427796,50.0729555
19843701,Warszawska,tertiary,19.9429207,50.0729408
19843701,Warszawska,tertiary,19.9430626,50.0729292
19843701,Warszawska,tertiary,19.9433336,50.0729143
19843701,Warszawska,tertiary,19.9435027,50.0729051
19843701,Warszawska,tertiary,19.9436648,50.0728979
19843701,Warszawska,tertiary,19.9438566,50.0728962
19843701,Warszawska,tertiary,19.9439322,50.0728937
19843701,Warszawska,tertiary,19.944014,50.0728838
19843701,Warszawska,tertiary,19.9440976,50.072866
19843701,Warszawska,tertiary,19.9441791,50.0728392
19843701,Warszawska,tertiary,19.9442159,50.0728223
19843701,Warszawska,tertiary,19.9442361,50.0728138
19843701,Warszawska,tertiary,19.9442835,50.0727868
19843701,Warszawska,tertiary,19.9443444,50.0727427
19843701,Warszawska,tertiary,19.9443941,50.0726971
19843701,Warszawska,tertiary,19.9444834,50.0725776
19844338,Marii Konopnickiej,primary,19.9327642,50.0486424
19844338,Marii Konopnickiej,primary,19.9321545,50.0494357
19844375,Marii Konopnickiej,primary,19.9309123,50.050742
19844375,Marii Konopnickiej,primary,19.931082,50.0505267
19844375,Marii Konopnickiej,primary,19.9319607,50.0493738
19844462,Marii Konopnickiej,primary,19.9319607,50.0493738
19844462,Marii Konopnickiej,primary,19.9325565,50.0485771
19844592,Most Zwierzyniecki,secondary,19.9048143,50.0490924
19844592,Most Zwierzyniecki,secondary,19.9049362,50.0490787
19844592,Most Zwierzyniecki,secondary,19.9050576,50.04906
19844592,Most Zwierzyniecki,secondary,19.9051903,50.0490345
19844592,Most Zwierzyniecki,secondary,19.9053133,50.0490055
19844592,Most Zwierzyniecki,secondary,19.9076893,50.0483661
19844595,Generała Bohdana Zielińskiego,secondary,19.9076893,50.0483661
